title,ingredients,directions,link,source,NER,portions
Smoothie aux myrtilles et au beurre d'amandes,"1 banane mûre, 1 3,0 L de bleuets surgelés (6 g), 1 cuillère à soupe de jus de citron, 3 cuillères à soupe de beurre d'amande, 2 cuillères à soupe de graines de lin moulues, 3 dattes dénoyautées (Medjool ou Deglet), 500 ml d'eau","[« Mélangez tous les ingrédients dans un mixeur et mixez jusqu'à obtenir une consistance lisse. », « Versez dans 2 verres et servez. », « Bon appétit ! »]",www.food.com/recipe/blueberry-almond-butter-smoothie-475318,Recipes1M,"[""banane"", ""myrtilles surgelées"", ""jus de citron"", ""beurre d'amande"", ""graines de lin"", ""dattes"", ""eau""]",2
Le smoothie le plus simple,"3,0 L de fruits surgelés, 3,0 L de lait de soja","[« Remplir un verre à moitié de fruits surgelés. », « Couvrir à peine de lait de soja. », « Mélanger avec un mixeur plongeant. »]",www.food.com/recipe/easiest-smoothie-374327,Recipes1M,"[« fruits congelés », « lait de soja »]",20
Smoothie sournois,"12 bananes congelées, 3,0 L de yaourt à la vanille Dannon 'light n fit', 3,0 L de jus d'ananas (ou votre jus préféré), 3,0 L de mini carottes biologiques râpées ou hachées, 3,0 L de bleuets congelés (ou votre fruit congelé préféré), 14 à 3,0 L de lait, 1 cuillère à soupe de germe de blé (à omettre si sujet aux allergies)","[« Commencez par le liquide et ajoutez les légumes et les fruits surgelés en petites quantités en dernier, puis mélangez tous les ingrédients jusqu'à obtenir une consistance lisse. », « Peut être partiellement congelé pour une délicieuse friandise semblable à du yaourt glacé. »]",www.food.com/recipe/sneaky-smoothie-120581,Recipes1M,"[""banane"", ""yaourt à la vanille"", ""jus d'ananas"", ""carottes"", ""myrtilles surgelées"", ""lait""]",50
Smoothie vert de T,"13 bananes, 12 avocats, 3,0 L de jeunes pousses d'épinards, 3,2 L de concombre, 12 yaourts grecs faibles en gras, 1 pincée de sel, 3,2 L d'eau de coco","[""Placez tous les ingrédients dans un mixeur ou un magic bullet."", ""2 Versez dans une tasse avec une paille et dégustez.""]",www.food.com/recipe/ts-green-smoothie-522636,Recipes1M,"[""banane"", ""avocat"", ""épinards"", ""concombre"", ""yaourt"", ""sel"", ""eau de coco""]",31
Smoothie vert au chocolat,"10 onces de lait d'amande, de préférence non sucré, 2 à 3 cuillères à soupe de cacao en poudre, au goût, 2 bananes, pelées et tranchées, 3 à 5 pruneaux dénoyautés, au goût, 1 à 750 ml d'épinards, 3,0 L de lait d'amande, congelé en environ 6 cubes","[""1."", ""Congelez le lait d'amande dans des bacs à glaçons à l'avance."", ""2."", ""Ajoutez tous les ingrédients dans un mélangeur à grande vitesse et mixez jusqu'à obtenir une consistance lisse.""]",www.food.com/recipe/chocolate-green-smoothie-493607,Recipes1M,"[""lait d'amande"", ""cacao"", ""bananes"", ""pruneaux"", ""épinards"", ""lait d'amande""]",12
Recette de smoothie à la banane et de sandwich au thon et au maïs doux allégé,"1 1/2 banane coupée en morceaux de 2,5 cm d'épaisseur, 225 g de jus de pomme bio en bouteille, 1 cuillère à soupe de yaourt nature allégé, 1/2 boîte de thon (conservé dans l'eau), liquide retiré et émietté, 1 oignon de printemps finement haché, 2 cuillères à soupe de maïs en conserve, liquide retiré, 2 cuillères à soupe de crème fraîche allégée, sel au goût, poivre moulu au goût, 2 tranches de pain de campagne, 1/2 tomate tranchée, laitue frisée","[« Mettez les bananes, le jus de pomme et le yaourt dans un mixeur et mixez jusqu'à obtenir une consistance lisse (ou éventuellement la consistance souhaitée). », « Sandwich : Mélangez le thon, l'oignon nouveau, le maïs, la crème fraîche, le sel et le poivre. », « Sur une tranche de pain, placez la laitue et les tranches de tomate. », « Déposez le mélange de thon par-dessus. », « Couvrez avec la tranche restante. », « Couper en deux. », « Mangez ! »]",cookeatshare.com/recipes/banana-smoothie-and-low-fat-tuna-and-sweet-corn-sandwich-77598,Recipes1M,"[""banane"", ""jus de pomme"", ""thon"", ""oignon de printemps"", ""maïs"", ""crème fraîche allégée au sel"", ""pain"", ""tomate""]",1
Smoothie épais à la mangue et aux baies,"« 200 ml de lait (écrémé/demi-écrémé) », « 1/2 mangue (en dés) », « 250 ml de baies surgelées », « 250 ml d'épinards »","[""Ajoutez tous les ingrédients dans le mixeur, mixez et servez"", ""Si c'est trop épais à votre goût, vous pouvez ajouter 100 ml de lait supplémentaires :-)""]",cookpad.com/us/recipes/341286-thick-mango-berry-smoothie,Recipes1M,"[""lait"", ""mangue"", ""baies congelées"", ""épinards""]",2
Smoothie Cinnafigana,"750 ml de lait (laitier, soja, riz, etc.), 1 banane (tranchée et congelée), 3 figues (congelées), 1 cuillère à soupe de miel, 1 à 2 cuillères à café de cannelle (selon vos préférences), 1 cuillère à café d'essence de vanille","[« Placez le verre de lait au congélateur pendant une heure. », « Mettez tous les ingrédients dans le mixeur. », « Mixez ! », « Bon appétit ! »]",www.food.com/recipe/cinnafigana-smoothie-296316,Recipes1M,"[""lait"", ""banane"", ""miel"", ""cannelle"", ""essence de vanille""]",2
Smoothie rafraîchissant à l'avocat,"1 avocat moyen, 125 ml de lait, 3/4 cuillère à soupe de yaourt nature, 1/2 cuillère à café de sucre","[""Coupez l'avocat et mettez-le dans un mixeur"", ""Ajoutez le lait, les glaçons, le sucre et le yaourt nature"", ""Mélangez tous les ingrédients et servez dans un verre... très rafraîchissant surtout en été""]",cookpad.com/us/recipes/362938-refreshing-avocado-smoothie,Recipes1M,"[""Avocat"", ""lait"", ""yaourt"", ""sucre""]",1
Smoothie à l'avocat et aux baies,"« 1 avocat pelé et évidée », « 1 125 ml de jus d'orange », « 188 ml de baies mélangées, fraîches ou congelées »","[« Ajoutez l'avocat, le jus d'orange et les baies dans un mixeur. », « Mélangez jusqu'à obtenir une consistance lisse. », « Servez. »]",recipeland.com/recipe/v/avocado-berry-smoothie-53018,Recipes1M,"[""avocats"", ""jus d'orange"", ""mélange de baies""]",1
Smoothie à la citrouille et au lait de soja,"250 ml de lait de soja (nature ou à la vanille, faible en gras si possible), 3 cuillères à soupe de purée de citrouille, 1 banane, coupée en morceaux et congelée, 1 cuillère à soupe de miel (ou de nectar d'agave, mais moins car il est plus sucré), 1 cuillère à soupe de germe de blé, 1 cuillère à café d'épices à la citrouille (ou un mélange de gingembre, de muscade, de clous de girofle et de cannelle), 4 à 5 glaçons moyens","[« Placez une banane coupée en morceaux dans un récipient allant au congélateur et conservez-la au congélateur toute la nuit pour la congeler. », « Le matin, ajoutez le lait de soja, la purée de citrouille, les morceaux de banane, le miel, le germe de blé, les épices et les glaçons dans un mixeur. », « Mixez jusqu'à obtenir une consistance lisse et mousseuse. », « Servez. »]",www.food.com/recipe/pumpkin-soymilk-smoothie-396766,Recipes1M,"[""lait de soja"", ""purée de citrouille"", ""banane"", ""miel"", ""germe"", ""épices de citrouille"", ""glaçons moyens""]",1
Smoothie au lait de soja le plus simple,"250 ml. à thé de préparation pour boisson CRYSTAL LIGHT saveur fraise, orange et banane, 250 ml de lait de soja",[« Ajoutez le mélange à boisson au lait ; mélangez bien. »],www.kraftrecipes.com/recipes/easiest-soy-milk-smoothie-158924.aspx,Recipes1M,"[""CRYSTAL LIGHT"", ""lait de soja""]",2
Smoothie aux fruits à tout moment,"« Environ 250 ml de jus d'orange », « Environ 250 ml de fruits surgelés (assortiment de baies et de pêches) », « 1/2 banane mûre froide », « Quelques cuillères à soupe de votre yaourt préféré », « Du tofu soyeux égoutté »","[« Mixez le jus d'orange et les fruits congelés dans un mixeur jusqu'à obtenir une consistance lisse et épaisse. », « Si le mélange est trop épais, diluez-le avec plus de jus et, s'il est trop liquide, ajoutez quelques morceaux de fruits congelés. », « Pour un smoothie plus riche, ajoutez la banane, un peu de votre yaourt préféré ou du tofu soyeux égoutté. », « Servez immédiatement. »]",www.cookstr.com/recipes/anytime-fruit-smoothie,Recipes1M,"[« jus d'orange », « fruits congelés », « banane mûre froide », « yaourt préféré », « tofu soyeux »]",2
"Smoothie énergisant pour une meilleure peau avec noix de coco, mangue et avocat !","1 avocat haché, 2 cuillères à soupe d'huile de coco biologique, 1/2 cuillère à café d'huile de pépins de raisin, 1/2 cuillère à café de cannelle, 1 cuillère à soupe de miel, 1 mangue pelée et hachée, 1 carotte hachée, 1/2 pomme hachée, 250 ml de glaçons, 1 trait d'extrait de vanille (facultatif)","[« Rincez tous les ingrédients frais à l'eau froide. », « Mixez jusqu'à obtenir une consistance lisse et désirée. », « Saupoudrez une pincée supplémentaire de cannelle sur le dessus si vous le souhaitez ! », « Bon appétit ! »]",cookpad.com/us/recipes/340766-better-skin-power-smoothie-feat-coconut-mango-avocado,Recipes1M,"[""Avocat"", ""Huile de coco"", ""Huile"", ""Cannelle"", ""Miel"", ""Mangue"", ""Carotte"", ""Pomme"", ""Cubes"", ""Vanille""]",1
Smoothie aux fruits de chia,"350 g de graines de chia, 350 g de citron pelé, 350 g de myrtilles, 350 g de mûres, 1 banane, 1 cuillère à soupe de poudre de protéines à la vanille, du soja si vous souhaitez rester sans gluten, 55 g de lait d'amande","[« Mettez le lait d'amande et la poudre de protéines de soja dans un mixeur et liquéfiez. », « Ajoutez la banane, les baies et le citron et mixez. », « Enfin, ajoutez les graines de chia et mixez. », « Réfrigérez toute la nuit ou congelez pendant 10 à 15 minutes pour permettre au chia de gélifier. », « Délicieux ! »]",www.food.com/recipe/chia-fruit-smoothie-313105,Recipes1M,"[""graines de chia"", ""citron"", ""myrtilles"", ""mûre"", ""banane"", ""lait d'amande""]",1
"Smoothie maison / "" Glace ""","250 ml de fraises surgelées, 2 cuillères à soupe de fromage à la crème sans gras, 3 g de Splenda granulé, 2 onces d'eau","[« Mixez les ingrédients dans un mixeur et dégustez ! », « La texture est trop épaisse pour être bue, mais fondante si vous ne la mangez pas tout de suite – EXACTEMENT comme un sorbet. », « Tellement bon, et faible en calories ! »]",www.food.com/recipe/homemade-smoothie-ice-cream-172713,Recipes1M,"[""fraises congelées"", ""fromage à la crème"", ""Splenda"", ""eau""]",1
Smoothie mangue-yaourt-rhum blanc,"« 2 mangues mûres, pelées, dénoyautées et hachées », « 500 ml de yaourt grec », « 125 ml de nectar de mangue », « 125 ml de rhum blanc », « Glace pilée », « 2 à 4 cuillères à soupe de sirop simple, selon la douceur des mangues »","[« Mélangez la mangue, le yaourt, le nectar, le rhum et quelques tasses de glace pilée dans un mixeur et mixez jusqu'à obtenir une consistance lisse et mousseuse. », « Sucrez avec du sirop simple, si nécessaire. », « Répartissez dans 4 verres et servez. »]",www.foodnetwork.com/recipes/bobby-flay/mango-yogurt-white-rum-smoothie-recipe.html,Recipes1M,"[""mangues"", ""yaourt grec"", ""mangue"", ""rhum blanc"", ""sirop simple""]",4
Smoothie Razzmangue,"250 ml de mangue congelée, 250 ml de cerises congelées, 3,0 L de framboises, 250 ml de yaourt à la vanille, 1 3,2 L de jus d'ananas ou 1 3,2 L de jus de pomme","[« Mettre dans un mixeur », « Mélanger », « Savourez ! »]",www.food.com/recipe/razzmango-smoothie-215073,Recipes1M,"[""mangue"", ""cerises congelées"", ""framboises"", ""yaourt à la vanille"", ""jus d'ananas""]",34
Smoothie protéiné au soleil,"250 ml de jus d'orange, 1 banane, 1 mesure de poudre de protéine de lactosérum à la vanille, 4 à 5 glaçons","[""Placez tous les ingrédients dans un mixeur et mixez jusqu'à obtenir une consistance lisse."", ""Servez immédiatement.""]",www.food.com/recipe/sunshine-protein-smoothie-166366,Recipes1M,"[""jus d'orange"", ""banane"", ""lactosérum à la vanille""]",1
Smoothie vert moyen n° 4 Fraise Kiwi,"3 kiwis, 1 grosse banane, 5,8 L de lait d'amande, 1 cuillère à soupe de graines de chia, 1 3,0 L de feuilles d'épinards, 3,5 L de chou frisé, 1 tranche de gingembre, 6 glaçons","[« Ajoutez d'abord la glace, les bananes congelées et la racine de gingembre dans le super mixeur que vous devez avoir pour faire un bon smoothie. », « Ajoutez le reste des ingrédients. », « Mixez pendant 2 à 3 minutes jusqu'à consistance lisse. », « Servez immédiatement. »]",www.food.com/recipe/mean-green-smoothie-4-strawberry-kiwi-479192,Recipes1M,"[""fruits"", ""banane"", ""lait d'amande"", ""graines de chia"", ""feuilles d'épinards"", ""chou frisé"", ""racine de gingembre"", ""cubes""]",41
Smoothie à la mangue de Dana,"1 3,0 L de morceaux de mangue congelés, 1 3,0 L de jus d'orange, 1 contenant (8 onces) de yaourt à la pêche ou 1 contenant (8 onces) de yaourt à la vanille, 1 banane, 3,0 L de flocons d'avoine à l'ancienne (facultatif)","[« Mélangez la mangue congelée et le jus d'orange jusqu'à obtenir une consistance lisse. », « Ajoutez le yaourt, la banane et les flocons d'avoine et mélangez jusqu'à obtenir une consistance lisse. », « Bon appétit ! »]",www.food.com/recipe/dana-s-mango-smoothie-516708,Recipes1M,"[""mangue"", ""jus d'orange"", ""yaourt à la pêche"", ""banane"", ""avoine""]",30
Smoothie aux barres chocolatées sans culpabilité,"8,5 L de lait d'amande original, 3 cuillères à soupe de pâte à tartiner Better 'n Peanut Butter, 3 cuillères à soupe de sirop de caramel pour boissons (situé dans le rayon café), 4 cuillères à café et 12 cuillères à café de sirop de chocolat, 4 cuillères à café et 12 cuillères à café de graines de lin moulues (facultatif), 2 5,8 L de glaçons (jusqu'à 750 ml), 3 cuillères à soupe de mini-guimauves, 2 cuillères à soupe de pépites de chocolat mi-sucré (ou utiliser 1 carré de chocolat noir 70 %, cassé)","[« Dans le récipient d'un mixeur, mélanger le lait d'amande, le beurre de cacahuète, le sirop de caramel, le sirop de chocolat et le lin. », « Mixez jusqu'à obtenir une consistance lisse. », « Avec le moteur en marche, ajoutez les glaçons un à un par le tube d'alimentation jusqu'à obtenir une consistance épaisse et lisse. », « Ajoutez les guimauves et le chocolat et mixez jusqu'à obtenir une consistance finement hachée. »]",www.food.com/recipe/guilt-free-candy-bar-smoothie-325158,Recipes1M,"[""lait d'amande"", ""beurre de cacahuète"", ""sirop de caramel"", ""sirop de chocolat"", ""graines de lin moulues"", ""guimauves"", ""pépites de chocolat mi-sucré""]",50
